Year,Date,Host_Country,Host_City,Stage,Home_Team,Away_Team,Home_Score,Away_Score,Penalties,Penalties_Home_Score,Penalties_Away_Score,Winner,Draw,Tournament_Avg_Temp_C,Warm_Cup,Home_Koppen,Home_Climate_Zone,Home_Warm_Climate,Home_Avg_Annual_Temp_C,Away_Koppen,Away_Climate_Zone,Away_Warm_Climate,Away_Avg_Annual_Temp_C,Home_Elo,Away_Elo,Home_Elo_Advantage,Home_Elo_Expected
1986,1986-06-01,Mexico,Guadalajara,Group Stage,Spain,Brazil,0,1,0,0,0,Brazil,0,19.57272727272727,1,Csa,Temperate,1,14.0,Am,Tropical,1,25.0,1861.3,1834.7,26.6,0.675
1986,1986-06-02,Mexico,Mexico City,Group Stage,Argentina,South Korea,3,1,0,0,0,Argentina,0,19.57272727272727,1,Cfa,Temperate,1,14.0,Dwa,Continental,0,11.0,1778.3,1686.5,91.9,0.751
1986,1986-06-02,Mexico,San Nicolás de los Garza,Group Stage,Morocco,Poland,0,0,0,0,0,,1,19.57272727272727,1,Csa,Temperate,1,17.0,Dfb,Continental,0,8.0,1704.6,1710.9,-6.3,0.632
1986,1986-06-02,Mexico,Irapuato,Group Stage,Soviet Union,Hungary,6,0,0,0,0,Soviet Union,0,19.57272727272727,1,Dfc,Continental,0,-2.0,Cfb,Temperate,0,10.0,1836.7,1869.9,-33.2,0.595
1986,1986-06-03,Mexico,Zapopan,Group Stage,Algeria,Northern Ireland,1,1,0,0,0,,1,19.57272727272727,1,BWh,Arid,1,22.0,Cfb,Temperate,0,9.0,1651.8,1806.4,-154.6,0.422
1986,1986-06-03,Mexico,Mexico City,Group Stage,Belgium,Mexico,1,2,0,0,0,Mexico,0,19.57272727272727,1,Cfb,Temperate,0,10.0,BSh,Arid,1,21.0,1732.0,1802.7,-70.8,0.542
1986,1986-06-03,Mexico,Monterrey,Group Stage,Portugal,England,1,0,0,0,0,Portugal,0,19.57272727272727,1,Csa,Temperate,1,15.0,Cfb,Temperate,0,10.0,1705.9,1948.6,-242.7,0.305
1986,1986-06-04,Mexico,Toluca,Group Stage,Paraguay,Iraq,1,0,0,0,0,Paraguay,0,19.57272727272727,1,Cfa,Temperate,1,23.0,BWh,Arid,1,22.0,1761.6,1685.9,75.6,0.733
1986,1986-06-04,Mexico,Nezahualcóyotl,Group Stage,Scotland,Denmark,0,1,0,0,0,Denmark,0,19.57272727272727,1,Cfb,Temperate,0,7.0,Cfb,Temperate,0,8.0,1834.6,1822.2,12.4,0.656
1986,1986-06-04,Mexico,Querétaro,Group Stage,Uruguay,West Germany,1,1,0,0,0,,1,19.57272727272727,1,Cfa,Temperate,1,16.0,Cfb,Temperate,0,9.0,1815.6,1836.7,-21.1,0.612
1986,1986-06-05,Mexico,León,Group Stage,France,Soviet Union,1,1,0,0,0,,1,19.57272727272727,1,Cfb,Temperate,0,11.5,Dfc,Continental,0,-2.0,1937.9,1836.7,101.2,0.761
1986,1986-06-05,Mexico,Puebla,Group Stage,Italy,Argentina,1,1,0,0,0,,1,19.57272727272727,1,Csa,Temperate,1,14.0,Cfa,Temperate,1,14.0,1801.2,1800.7,0.4,0.641
1986,1986-06-05,Mexico,Mexico City,Group Stage,South Korea,Bulgaria,1,1,0,0,0,,1,19.57272727272727,1,Dwa,Continental,0,11.0,Cfb,Temperate,0,10.0,1664.1,1758.6,-94.5,0.508
1986,1986-06-06,Mexico,Guadalajara,Group Stage,Brazil,Algeria,1,0,0,0,0,Brazil,0,19.57272727272727,1,Am,Tropical,1,25.0,BWh,Arid,1,22.0,1875.2,1656.5,218.8,0.862
1986,1986-06-06,Mexico,Monterrey,Group Stage,England,Morocco,0,0,0,0,0,,1,19.57272727272727,1,Cfb,Temperate,0,10.0,Csa,Temperate,1,17.0,1906.9,1696.7,210.2,0.856
1986,1986-06-06,Mexico,Irapuato,Group Stage,Hungary,Canada,2,0,0,0,0,Hungary,0,19.57272727272727,1,Cfb,Temperate,0,10.0,Dfc,Continental,0,-4.0,1824.8,1575.8,249.0,0.882
1986,1986-06-07,Mexico,Mexico City,Group Stage,Mexico,Paraguay,1,1,0,0,0,,1,19.57272727272727,1,BSh,Arid,1,21.0,Cfa,Temperate,1,23.0,1819.1,1777.6,41.5,0.693
1986,1986-06-07,Mexico,Zapopan,Group Stage,Northern Ireland,Spain,1,2,0,0,0,Spain,0,19.57272727272727,1,Cfb,Temperate,0,9.0,Csa,Temperate,1,14.0,1801.7,1820.8,-19.2,0.614
1986,1986-06-07,Mexico,San Nicolás de los Garza,Group Stage,Poland,Portugal,1,0,0,0,0,Poland,0,19.57272727272727,1,Dfb,Continental,0,8.0,Csa,Temperate,1,15.0,1718.8,1747.5,-28.8,0.601
1986,1986-06-08,Mexico,Nezahualcóyotl,Group Stage,Denmark,Uruguay,6,1,0,0,0,Denmark,0,19.57272727272727,1,Cfb,Temperate,0,8.0,Cfa,Temperate,1,16.0,1861.6,1812.0,49.6,0.703
1986,1986-06-08,Mexico,Toluca,Group Stage,Iraq,Belgium,1,2,0,0,0,Belgium,0,19.57272727272727,1,BWh,Arid,1,22.0,Cfb,Temperate,0,10.0,1669.9,1715.7,-45.7,0.577
1986,1986-06-08,Mexico,Querétaro,Group Stage,West Germany,Scotland,2,1,0,0,0,West Germany,0,19.57272727272727,1,Cfb,Temperate,0,9.0,Cfb,Temperate,0,7.0,1836.7,1795.2,41.5,0.693
1986,1986-06-09,Mexico,León,Group Stage,Hungary,France,0,3,0,0,0,France,0,19.57272727272727,1,Cfb,Temperate,0,10.0,Cfb,Temperate,0,11.5,1835.4,1928.1,-92.6,0.511
1986,1986-06-09,Mexico,Irapuato,Group Stage,Soviet Union,Canada,2,0,0,0,0,Soviet Union,0,19.57272727272727,1,Dfc,Continental,0,-2.0,Dfc,Continental,0,-4.0,1836.7,1565.1,271.6,0.895
1986,1986-06-10,Mexico,Mexico City,Group Stage,Argentina,Bulgaria,2,0,0,0,0,Argentina,0,19.57272727272727,1,Cfa,Temperate,1,14.0,Cfb,Temperate,0,10.0,1809.2,1759.1,50.1,0.704
1986,1986-06-10,Mexico,Puebla,Group Stage,South Korea,Italy,2,3,0,0,0,Italy,0,19.57272727272727,1,Dwa,Continental,0,11.0,Csa,Temperate,1,14.0,1663.6,1792.8,-129.1,0.458
1986,1986-06-11,Mexico,San Nicolás de los Garza,Group Stage,England,Poland,3,0,0,0,0,England,0,19.57272727272727,1,Cfb,Temperate,0,10.0,Dfb,Continental,0,8.0,1885.5,1742.7,142.8,0.802
1986,1986-06-11,Mexico,Mexico City,Group Stage,Iraq,Mexico,0,1,0,0,0,Mexico,0,19.57272727272727,1,BWh,Arid,1,22.0,BSh,Arid,1,21.0,1635.3,1807.5,-172.2,0.398
1986,1986-06-11,Mexico,Toluca,Group Stage,Paraguay,Belgium,2,2,0,0,0,,1,19.57272727272727,1,Cfa,Temperate,1,23.0,Cfb,Temperate,0,10.0,1789.2,1750.3,38.9,0.69
1986,1986-06-11,Mexico,Zapopan,Group Stage,Portugal,Morocco,1,3,0,0,0,Morocco,0,19.57272727272727,1,Csa,Temperate,1,15.0,Csa,Temperate,1,17.0,1723.6,1718.1,5.5,0.647
1986,1986-06-12,Mexico,Monterrey,Group Stage,Algeria,Spain,0,3,0,0,0,Spain,0,19.57272727272727,1,BWh,Arid,1,22.0,Csa,Temperate,1,14.0,1648.2,1857.7,-209.5,0.347
1986,1986-06-12,Mexico,Guadalajara,Group Stage,Northern Ireland,Brazil,0,3,0,0,0,Brazil,0,19.57272727272727,1,Cfb,Temperate,0,9.0,Am,Tropical,1,25.0,1764.8,1883.5,-118.6,0.473
1986,1986-06-13,Mexico,Querétaro,Group Stage,Denmark,West Germany,2,0,0,0,0,Denmark,0,19.57272727272727,1,Cfb,Temperate,0,8.0,Cfb,Temperate,0,9.0,1897.2,1836.7,60.5,0.716
1986,1986-06-13,Mexico,Nezahualcóyotl,Group Stage,Scotland,Uruguay,0,0,0,0,0,,1,19.57272727272727,1,Cfb,Temperate,0,7.0,Cfa,Temperate,1,16.0,1779.6,1776.3,3.3,0.644
1986,1986-06-15,Mexico,Mexico City,Round of 16,Mexico,Bulgaria,2,0,0,0,0,Mexico,0,19.57272727272727,1,BSh,Arid,1,21.0,Cfb,Temperate,0,10.0,1817.9,1732.4,85.5,0.744
1986,1986-06-15,Mexico,León,Round of 16,Soviet Union,Belgium,3,4,0,0,0,Belgium,0,19.57272727272727,1,Dfc,Continental,0,-2.0,Cfb,Temperate,0,10.0,1836.7,1761.7,75.0,0.733
1986,1986-06-16,Mexico,Puebla,Round of 16,Argentina,Uruguay,1,0,0,0,0,Argentina,0,19.57272727272727,1,Cfa,Temperate,1,14.0,Cfa,Temperate,1,16.0,1835.9,1785.0,50.9,0.704
1986,1986-06-16,Mexico,Guadalajara,Round of 16,Brazil,Poland,4,0,0,0,0,Brazil,0,19.57272727272727,1,Am,Tropical,1,25.0,Dfb,Continental,0,8.0,1933.2,1721.9,211.3,0.857
1986,1986-06-17,Mexico,Mexico City,Round of 16,Italy,France,0,2,0,0,0,France,0,19.57272727272727,1,Csa,Temperate,1,14.0,Cfb,Temperate,0,11.5,1820.2,1981.7,-161.4,0.412
1986,1986-06-17,Mexico,San Nicolás de los Garza,Round of 16,Morocco,West Germany,0,1,0,0,0,West Germany,0,19.57272727272727,1,Csa,Temperate,1,17.0,Cfb,Temperate,0,9.0,1776.3,1836.7,-60.4,0.557
1986,1986-06-18,Mexico,Querétaro,Round of 16,Denmark,Spain,1,5,0,0,0,Spain,0,19.57272727272727,1,Cfb,Temperate,0,8.0,Csa,Temperate,1,14.0,1929.0,1894.2,34.9,0.685
1986,1986-06-18,Mexico,Mexico City,Round of 16,England,Paraguay,3,0,0,0,0,England,0,19.57272727272727,1,Cfb,Temperate,0,10.0,Cfa,Temperate,1,23.0,1906.3,1777.8,128.6,0.788
1986,1986-06-21,Mexico,Guadalajara,Quarter-final,Brazil,France,1,1,1,3,4,France,1,19.57272727272727,1,Am,Tropical,1,25.0,Cfb,Temperate,0,11.5,1949.2,2018.8,-69.6,0.544
1986,1986-06-21,Mexico,San Nicolás de los Garza,Quarter-final,West Germany,Mexico,0,0,1,4,1,West Germany,1,19.57272727272727,1,Cfb,Temperate,0,9.0,BSh,Arid,1,21.0,1836.7,1840.9,-4.2,0.634
1986,1986-06-22,Mexico,Mexico City,Quarter-final,Argentina,England,2,1,0,0,0,Argentina,0,19.57272727272727,1,Cfa,Temperate,1,14.0,Cfb,Temperate,0,10.0,1853.6,1928.6,-74.9,0.536
1986,1986-06-22,Mexico,Puebla,Quarter-final,Spain,Belgium,1,1,1,4,5,Belgium,1,19.57272727272727,1,Csa,Temperate,1,14.0,Cfb,Temperate,0,10.0,1971.2,1811.4,159.8,0.817
1986,1986-06-25,Mexico,Mexico City,Semi-final,Argentina,Belgium,2,0,0,0,0,Argentina,0,19.57272727272727,1,Cfa,Temperate,1,14.0,Cfb,Temperate,0,10.0,1881.4,1830.4,51.0,0.705
1986,1986-06-25,Mexico,Guadalajara,Semi-final,France,West Germany,0,2,0,0,0,West Germany,0,19.57272727272727,1,Cfb,Temperate,0,11.5,Cfb,Temperate,0,9.0,2021.4,1836.7,184.7,0.837
1986,1986-06-28,Mexico,Puebla,Third place play-off,Belgium,France,2,4,0,0,0,France,0,19.57272727272727,1,Cfb,Temperate,0,10.0,Cfb,Temperate,0,11.5,1803.8,1950.7,-146.9,0.433
1986,1986-06-29,Mexico,Mexico City,Final,Argentina,West Germany,3,2,0,0,0,Argentina,0,19.57272727272727,1,Cfa,Temperate,1,14.0,Cfb,Temperate,0,9.0,1908.0,1836.7,71.3,0.728
1990,1990-06-08,Italy,Milan,Group Stage,Argentina,Cameroon,0,1,0,0,0,Cameroon,0,21.05,1,Cfa,Temperate,1,14.0,Am,Tropical,1,24.0,1722.9,1674.3,48.6,0.702
1990,1990-06-09,Italy,Rome,Group Stage,Italy,Austria,1,0,0,0,0,Italy,0,21.05,1,Csa,Temperate,1,14.0,Dfb,Continental,0,7.0,1916.8,1735.9,180.9,0.834
1990,1990-06-09,Italy,Bari,Group Stage,Soviet Union,Romania,0,2,0,0,0,Romania,0,21.05,1,Dfc,Continental,0,-2.0,Dfb,Continental,0,9.0,1836.7,1855.4,-18.7,0.615
1990,1990-06-09,Italy,Bologna,Group Stage,United Arab Emirates,Colombia,0,2,0,0,0,Colombia,0,21.05,1,BWh,Arid,1,27.0,Af,Tropical,1,24.0,1565.0,1741.2,-176.2,0.392
1990,1990-06-10,Italy,Turin,Group Stage,Brazil,Sweden,2,1,0,0,0,Brazil,0,21.05,1,Am,Tropical,1,25.0,Dfc,Continental,0,3.0,1947.3,1917.3,29.9,0.679
1990,1990-06-10,Italy,Florence,Group Stage,United States,Czechoslovakia,1,5,0,0,0,Czechoslovakia,0,21.05,1,Cfa,Temperate,1,10.0,Dfb,Continental,0,8.0,1588.6,1800.8,-212.3,0.344
1990,1990-06-10,Italy,Milan,Group Stage,West Germany,Yugoslavia,4,1,0,0,0,West Germany,0,21.05,1,Cfb,Temperate,0,9.0,Cfb,Temperate,0,10.0,1836.7,1827.9,8.8,0.652
1990,1990-06-11,Italy,Genoa,Group Stage,Costa Rica,Scotland,1,0,0,0,0,Costa Rica,0,21.05,1,Am,Tropical,1,25.0,Cfb,Temperate,0,7.0,1565.8,1682.7,-116.9,0.476
1990,1990-06-11,Italy,Cagliari,Group Stage,England,Republic of Ireland,1,1,0,0,0,,1,21.05,1,Cfb,Temperate,0,10.0,Cfb,Temperate,0,10.0,1895.1,1846.6,48.5,0.702
1990,1990-06-12,Italy,Verona,Group Stage,Belgium,South Korea,2,0,0,0,0,Belgium,0,21.05,1,Cfb,Temperate,0,10.0,Dwa,Continental,0,11.0,1808.8,1784.8,24.0,0.671
1990,1990-06-12,Italy,Palermo,Group Stage,Netherlands,Egypt,1,1,0,0,0,,1,21.05,1,Cfb,Temperate,0,10.0,BWh,Arid,1,23.0,1984.9,1702.3,282.5,0.9
1990,1990-06-13,Italy,Naples,Group Stage,Argentina,Soviet Union,2,0,0,0,0,Argentina,0,21.05,1,Cfa,Temperate,1,14.0,Dfc,Continental,0,-2.0,1680.8,1836.7,-155.9,0.42
1990,1990-06-13,Italy,Udine,Group Stage,Uruguay,Spain,0,0,0,0,0,,1,21.05,1,Cfa,Temperate,1,16.0,Csa,Temperate,1,14.0,1870.0,1874.9,-4.9,0.634
1990,1990-06-14,Italy,Bari,Group Stage,Cameroon,Romania,2,1,0,0,0,Cameroon,0,21.05,1,Am,Tropical,1,24.0,Dfb,Continental,0,9.0,1716.4,1918.0,-201.6,0.358
1990,1990-06-14,Italy,Rome,Group Stage,Italy,United States,1,0,0,0,0,Italy,0,21.05,1,Csa,Temperate,1,14.0,Cfa,Temperate,1,10.0,1926.7,1549.9,376.9,0.94
1990,1990-06-14,Italy,Bologna,Group Stage,Yugoslavia,Colombia,1,0,0,0,0,Yugoslavia,0,21.05,1,Cfb,Temperate,0,10.0,Af,Tropical,1,24.0,1804.9,1776.5,28.4,0.677
1990,1990-06-15,Italy,Florence,Group Stage,Austria,Czechoslovakia,0,1,0,0,0,Czechoslovakia,0,21.05,1,Dfb,Continental,0,7.0,Dfb,Continental,0,8.0,1725.9,1839.5,-113.6,0.48
1990,1990-06-15,Italy,Milan,Group Stage,West Germany,United Arab Emirates,5,1,0,0,0,West Germany,0,21.05,1,Cfb,Temperate,0,9.0,BWh,Arid,1,27.0,1836.7,1529.7,306.9,0.912
1990,1990-06-16,Italy,Turin,Group Stage,Brazil,Costa Rica,1,0,0,0,0,Brazil,0,21.05,1,Am,Tropical,1,25.0,Am,Tropical,1,25.0,1966.5,1597.3,369.3,0.937
1990,1990-06-16,Italy,Cagliari,Group Stage,England,Netherlands,0,0,0,0,0,,1,21.05,1,Cfb,Temperate,0,10.0,Cfb,Temperate,0,10.0,1883.0,1960.8,-77.9,0.532
1990,1990-06-16,Italy,Genoa,Group Stage,Sweden,Scotland,1,2,0,0,0,Scotland,0,21.05,1,Dfc,Continental,0,3.0,Cfb,Temperate,0,7.0,1898.1,1651.3,246.8,0.88
1990,1990-06-17,Italy,Verona,Group Stage,Belgium,Uruguay,3,1,0,0,0,Belgium,0,21.05,1,Cfb,Temperate,0,10.0,Cfa,Temperate,1,16.0,1838.4,1862.0,-23.6,0.608
1990,1990-06-17,Italy,Palermo,Group Stage,Republic of Ireland,Egypt,0,0,0,0,0,,1,21.05,1,Cfb,Temperate,0,10.0,BWh,Arid,1,23.0,1858.7,1726.4,132.3,0.792
1990,1990-06-17,Italy,Udine,Group Stage,South Korea,Spain,1,3,0,0,0,Spain,0,21.05,1,Dwa,Continental,0,11.0,Csa,Temperate,1,14.0,1755.2,1882.9,-127.7,0.46
1990,1990-06-18,Italy,Naples,Group Stage,Argentina,Romania,1,1,0,0,0,,1,21.05,1,Cfa,Temperate,1,14.0,Dfb,Continental,0,9.0,1732.9,1879.5,-146.6,0.433
1990,1990-06-18,Italy,Bari,Group Stage,Cameroon,Soviet Union,0,4,0,0,0,Soviet Union,0,21.05,1,Am,Tropical,1,24.0,Dfc,Continental,0,-2.0,1754.9,1836.7,-81.8,0.526
1990,1990-06-19,Italy,Florence,Group Stage,Austria,United States,2,1,0,0,0,Austria,0,21.05,1,Dfb,Continental,0,7.0,Cfa,Temperate,1,10.0,1697.1,1546.2,150.8,0.809
1990,1990-06-19,Italy,Rome,Group Stage,Italy,Czechoslovakia,2,0,0,0,0,Italy,0,21.05,1,Csa,Temperate,1,14.0,Dfb,Continental,0,8.0,1930.4,1868.3,62.0,0.718
1990,1990-06-19,Italy,Milan,Group Stage,West Germany,Colombia,1,1,0,0,0,,1,21.05,1,Cfb,Temperate,0,9.0,Af,Tropical,1,24.0,1836.7,1757.1,79.6,0.738
1990,1990-06-19,Italy,Bologna,Group Stage,Yugoslavia,United Arab Emirates,4,1,0,0,0,Yugoslavia,0,21.05,1,Cfb,Temperate,0,10.0,BWh,Arid,1,27.0,1824.3,1525.0,299.3,0.909
1990,1990-06-20,Italy,Turin,Group Stage,Brazil,Scotland,1,0,0,0,0,Brazil,0,21.05,1,Am,Tropical,1,25.0,Cfb,Temperate,0,7.0,1970.3,1704.1,266.2,0.892
1990,1990-06-20,Italy,Genoa,Group Stage,Sweden,Costa Rica,1,2,0,0,0,Costa Rica,0,21.05,1,Dfc,Continental,0,3.0,Am,Tropical,1,25.0,1845.2,1593.5,251.8,0.883
1990,1990-06-21,Italy,Verona,Group Stage,Belgium,Spain,1,2,0,0,0,Spain,0,21.05,1,Cfb,Temperate,0,10.0,Csa,Temperate,1,14.0,1873.6,1924.3,-50.7,0.57
1990,1990-06-21,Italy,Cagliari,Group Stage,England,Egypt,1,0,0,0,0,England,0,21.05,1,Cfb,Temperate,0,10.0,BWh,Arid,1,23.0,1881.1,1743.9,137.2,0.797
1990,1990-06-21,Italy,Palermo,Group Stage,Republic of Ireland,Netherlands,1,1,0,0,0,,1,21.05,1,Cfb,Temperate,0,10.0,Cfb,Temperate,0,10.0,1841.2,1962.7,-121.6,0.469
1990,1990-06-21,Italy,Udine,Group Stage,South Korea,Uruguay,0,1,0,0,0,Uruguay,0,21.05,1,Dwa,Continental,0,11.0,Cfa,Temperate,1,16.0,1713.8,1826.7,-112.9,0.481
1990,1990-06-23,Italy,Naples,Round of 16,Cameroon,Colombia,2,1,0,0,0,Cameroon,0,21.05,1,Am,Tropical,1,24.0,Af,Tropical,1,24.0,1687.4,1778.9,-91.5,0.512
1990,1990-06-23,Italy,Bari,Round of 16,Czechoslovakia,Costa Rica,4,1,0,0,0,Czechoslovakia,0,21.05,1,Dfb,Continental,0,8.0,Am,Tropical,1,25.0,1842.9,1646.5,196.4,0.846
1990,1990-06-24,Italy,Turin,Round of 16,Brazil,Argentina,0,1,0,0,0,Argentina,0,21.05,1,Am,Tropical,1,25.0,Cfa,Temperate,1,14.0,1976.8,1736.9,239.9,0.876
1990,1990-06-24,Italy,Milan,Round of 16,West Germany,Netherlands,2,1,0,0,0,West Germany,0,21.05,1,Cfb,Temperate,0,9.0,Cfb,Temperate,0,10.0,1836.7,1960.9,-124.2,0.465
1990,1990-06-25,Italy,Rome,Round of 16,Italy,Uruguay,2,0,0,0,0,Italy,0,21.05,1,Csa,Temperate,1,14.0,Cfa,Temperate,1,16.0,1955.8,1855.6,100.2,0.76
1990,1990-06-25,Italy,Genoa,Round of 16,Republic of Ireland,Romania,0,0,1,5,4,Republic of Ireland,1,21.05,1,Cfb,Temperate,0,10.0,Dfb,Continental,0,9.0,1843.0,1875.5,-32.5,0.596
1990,1990-06-26,Italy,Bologna,Round of 16,England,Belgium,1,0,0,0,0,England,0,21.05,1,Cfb,Temperate,0,10.0,Cfb,Temperate,0,10.0,1893.3,1839.4,53.9,0.708
1990,1990-06-26,Italy,Verona,Round of 16,Spain,Yugoslavia,1,2,0,0,0,Yugoslavia,0,21.05,1,Csa,Temperate,1,14.0,Cfb,Temperate,0,10.0,1958.6,1833.9,124.7,0.785
1990,1990-06-30,Italy,Florence,Quarter-final,Argentina,Yugoslavia,0,0,1,3,2,Argentina,1,21.05,1,Cfa,Temperate,1,14.0,Cfb,Temperate,0,10.0,1789.5,1881.0,-91.5,0.512
1990,1990-06-30,Italy,Rome,Quarter-final,Republic of Ireland,Italy,0,1,0,0,0,Italy,0,21.05,1,Cfb,Temperate,0,10.0,Csa,Temperate,1,14.0,1837.3,1977.4,-140.1,0.443
1990,1990-07-01,Italy,Naples,Quarter-final,Cameroon,England,2,3,0,0,0,England,0,21.05,1,Am,Tropical,1,24.0,Cfb,Temperate,0,10.0,1716.6,1910.8,-194.1,0.368
1990,1990-07-01,Italy,Milan,Quarter-final,Czechoslovakia,West Germany,0,1,0,0,0,West Germany,0,21.05,1,Dfb,Continental,0,8.0,Cfb,Temperate,0,9.0,1859.0,1836.7,22.4,0.669
1990,1990-07-03,Italy,Naples,Semi-final,Argentina,Italy,1,1,1,4,3,Argentina,1,21.05,1,Cfa,Temperate,1,14.0,Csa,Temperate,1,14.0,1804.5,1989.4,-184.9,0.38
1990,1990-07-04,Italy,Turin,Semi-final,West Germany,England,1,1,1,4,3,West Germany,1,21.05,1,Cfb,Temperate,0,9.0,Cfb,Temperate,0,10.0,1836.7,1932.9,-96.2,0.505
1990,1990-07-07,Italy,Bari,Third place play-off,Italy,England,2,1,0,0,0,Italy,0,21.05,1,Csa,Temperate,1,14.0,Cfb,Temperate,0,10.0,1969.2,1945.6,23.6,0.671
1990,1990-07-08,Italy,Rome,Final,West Germany,Argentina,1,0,0,0,0,West Germany,0,21.05,1,Cfb,Temperate,0,9.0,Cfa,Temperate,1,14.0,1836.7,1824.8,11.9,0.656
1994,1994-06-17,United States,Chicago,Group Stage,Germany,Bolivia,1,0,0,0,0,Germany,0,24.0,1,Cfb,Temperate,0,9.0, Aw,Tropical,1,18.0,1998.2,1649.9,348.3,0.93
1994,1994-06-17,United States,Dallas,Group Stage,Spain,South Korea,2,2,0,0,0,,1,24.0,1,Csa,Temperate,1,14.0,Dwa,Continental,0,11.0,1850.1,1745.4,104.7,0.765
1994,1994-06-18,United States,Pasadena,Group Stage,Colombia,Romania,1,3,0,0,0,Romania,0,24.0,1,Af,Tropical,1,24.0,Dfb,Continental,0,9.0,1900.0,1835.5,64.6,0.72
1994,1994-06-18,United States,East Rutherford,Group Stage,Italy,Republic of Ireland,0,1,0,0,0,Republic of Ireland,0,24.0,1,Csa,Temperate,1,14.0,Cfb,Temperate,0,10.0,1961.8,1820.4,141.4,0.801
1994,1994-06-18,United States,Pontiac,Group Stage,United States,Switzerland,1,1,0,0,0,,1,24.0,1,Cfa,Temperate,1,10.0,Cfb,Temperate,0,6.0,1619.3,1880.1,-260.8,0.284
1994,1994-06-19,United States,Orlando,Group Stage,Belgium,Morocco,1,0,0,0,0,Belgium,0,24.0,1,Cfb,Temperate,0,10.0,Csa,Temperate,1,17.0,1772.2,1741.9,30.3,0.679
1994,1994-06-19,United States,Pasadena,Group Stage,Cameroon,Sweden,2,2,0,0,0,,1,24.0,1,Am,Tropical,1,24.0,Dfc,Continental,0,3.0,1741.6,1899.1,-157.5,0.418
1994,1994-06-19,United States,D.C,Group Stage,Norway,Mexico,1,0,0,0,0,Norway,0,24.0,1,Dfc,Continental,0,2.0,BSh,Arid,1,21.0,1854.7,1806.4,48.3,0.701
1994,1994-06-20,United States,Stanford,Group Stage,Brazil,Russia,2,0,0,0,0,Brazil,0,24.0,1,Am,Tropical,1,25.0,Dfc,Continental,0,-2.0,1930.0,1855.4,74.6,0.732
1994,1994-06-20,United States,D.C,Group Stage,Netherlands,Saudi Arabia,2,1,0,0,0,Netherlands,0,24.0,1,Cfb,Temperate,0,10.0,BWh,Arid,1,25.0,1958.1,1710.3,247.8,0.881
1994,1994-06-21,United States,Foxborough,Group Stage,Argentina,Greece,4,0,0,0,0,Argentina,0,24.0,1,Cfa,Temperate,1,14.0,Csa,Temperate,1,16.0,1875.9,1660.3,215.6,0.86
1994,1994-06-21,United States,Chicago,Group Stage,Germany,Spain,1,1,0,0,0,,1,24.0,1,Cfb,Temperate,0,9.0,Csa,Temperate,1,14.0,2002.5,1834.2,168.2,0.824
1994,1994-06-21,United States,Dallas,Group Stage,Nigeria,Bulgaria,3,0,0,0,0,Nigeria,0,24.0,1,Aw,Tropical,1,27.0,Cfb,Temperate,0,10.0,1775.8,1752.0,23.9,0.671
1994,1994-06-22,United States,Pontiac,Group Stage,Romania,Switzerland,1,4,0,0,0,Switzerland,0,24.0,1,Dfb,Continental,0,9.0,Cfb,Temperate,0,6.0,1900.3,1867.2,33.2,0.683
1994,1994-06-22,United States,Pasadena,Group Stage,United States,Colombia,2,1,0,0,0,United States,0,24.0,1,Cfa,Temperate,1,10.0,Af,Tropical,1,24.0,1632.3,1835.2,-202.9,0.356
1994,1994-06-23,United States,East Rutherford,Group Stage,Italy,Norway,1,0,0,0,0,Italy,0,24.0,1,Csa,Temperate,1,14.0,Dfc,Continental,0,2.0,1913.8,1872.6,41.2,0.693
1994,1994-06-23,United States,Foxborough,Group Stage,South Korea,Bolivia,0,0,0,0,0,,1,24.0,1,Dwa,Continental,0,11.0, Aw,Tropical,1,18.0,1761.3,1645.7,115.6,0.776
1994,1994-06-24,United States,Stanford,Group Stage,Brazil,Cameroon,3,0,0,0,0,Brazil,0,24.0,1,Am,Tropical,1,25.0,Am,Tropical,1,24.0,1954.1,1746.5,207.5,0.855
1994,1994-06-24,United States,Orlando,Group Stage,Mexico,Republic of Ireland,2,1,0,0,0,Mexico,0,24.0,1,BSh,Arid,1,21.0,Cfb,Temperate,0,10.0,1788.5,1868.4,-80.0,0.529
1994,1994-06-24,United States,Pontiac,Group Stage,Sweden,Russia,3,1,0,0,0,Sweden,0,24.0,1,Dfc,Continental,0,3.0,Dfc,Continental,0,-2.0,1894.2,1831.3,62.9,0.719
1994,1994-06-25,United States,Foxborough,Group Stage,Argentina,Nigeria,2,1,0,0,0,Argentina,0,24.0,1,Cfa,Temperate,1,14.0,Aw,Tropical,1,27.0,1891.7,1810.4,81.3,0.74
1994,1994-06-25,United States,Orlando,Group Stage,Belgium,Netherlands,1,0,0,0,0,Belgium,0,24.0,1,Cfb,Temperate,0,10.0,Cfb,Temperate,0,10.0,1791.5,1965.2,-173.7,0.395
1994,1994-06-25,United States,East Rutherford,Group Stage,Saudi Arabia,Morocco,2,1,0,0,0,Saudi Arabia,0,24.0,1,BWh,Arid,1,25.0,Csa,Temperate,1,17.0,1703.1,1722.7,-19.5,0.614
1994,1994-06-26,United States,Chicago,Group Stage,Bulgaria,Greece,4,0,0,0,0,Bulgaria,0,24.0,1,Cfb,Temperate,0,10.0,Csa,Temperate,1,16.0,1717.4,1644.6,72.8,0.73
